AQS Code	CAMS	TCEQ Region	Reg#	EPA Reg	Site Name	Street Address	Urban Area	Latitude	Longitude	Elevation	Timezone	Params	Activation Date	Deactivation Date	Maintained By	Owned By
480010647	0647	TYLER	05	N	Palestine C647	1278 Acr 421 	TYLER, TX	31.7794440	-95.7058330	122.0	CENTRAL		26-Jul-2005	25-Oct-2006	Unknown	University of Texas at Austin
480055013	5013	BEAUMONT	10	N	Lufkin KLFK	Angelina County Airport 		31.2338890	-94.7500000	85.0	CENTRAL		02-Sep-2005	05-Oct-2020	National Weather Service	National Weather Service
480131090	1090	SAN ANTONIO	13	Y	Von Ormy Highway 16	17534 North State Highway 16 	SAN ANTONIO, TX	29.1628919	-98.5891232		CENTRAL	8	29-May-2020		TCEQ	TCEQ
480210684	0684	AUSTIN	11	N	McKinney Roughs	1884 State Hwy 71 W 		30.1408770	-97.4588971	158.0	CENTRAL		16-Aug-2006	28-Nov-2018	Dios Dado Environmental	Capital Area Council of Governments
480211612	1612	AUSTIN	11	N	CAPCOG Bastrop	25 American Legion Drive 		30.1082220	-97.2937410	525.0	CENTRAL	10	25-Feb-2019		Weston Solutions	Capital Area Council of Governments
480211613	1613	AUSTIN	11	N	CAPCOG Elgin	900 E 2nd Street 		30.3478080	-97.3785080	580.0	CENTRAL	9	25-Feb-2019		Weston Solutions	Capital Area Council of Governments
480250001		CORPUS CHRISTI	14	Y	AC Jones High School	AC Jones High School 	NOT IN AN URBAN AREA	28.4188890	-97.7525000	65.0	CENTRAL		01-Jan-1975	30-Jun-1980	TCEQ	TCEQ
480250641	0641	CORPUS CHRISTI	14	N	Beeville	3201 US Hwy 59 W 		28.3597220	-97.7900000	73.0	CENTRAL		26-Jul-2005	18-Oct-2006	Air Quality Solutions	University of Texas at Austin
480270001		WACO	09	Y	Draughton Miller Airport	7800 Airport Rd &#x28;Draughon Miller Airport&#x29; 	TEMPLE, TX	31.1566670	-97.4083330	211.0	CENTRAL		20-Sep-1990	30-Dec-1996	TCEQ	TCEQ
480270651	0651	WACO	09	N	TEMPLE C651	8071 Hwy 95 	TEMPLE, TX	30.9975000	-97.3394440	146.0	CENTRAL		31-Jul-2005	07-Nov-2006	Air Quality Solutions	University of Texas at Austin
480271045	1045	WACO	09	Y	Temple Georgia	8406 Georgia Avenue 	TEMPLE, TX	31.1224373	-97.4310538	186.2	CENTRAL	9	04-Oct-2013		TCEQ	TCEQ
480271047	1047	WACO	09	Y	Killeen Skylark Field	1605 Stone Tree Drive 	KILLEEN, TX	31.0880026	-97.6797453	249.7	CENTRAL	11	11-Jun-2009		TCEQ	TCEQ
480290001		SAN ANTONIO	13	Y	Calveras State Park	Barnhardt Rd &#x28;Calaveras State Park&#x29; 	NOT IN AN URBAN AREA	29.2819440	-98.2958330	155.0	CENTRAL		01-Jan-1977	31-Dec-1981	TCEQ	TCEQ
480290002		SAN ANTONIO	13	Y	Camp Bullis - TACB&#x2f;SAMHD	Camp Bullis 	NOT IN AN URBAN AREA	0	0	155.0	CENTRAL		01-Jan-1981	31-Dec-1982	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290003		SAN ANTONIO	13	Y	San Antonio	San Antonio 	NOT IN AN URBAN AREA	29.6419440	-98.4186110	197.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290004		SAN ANTONIO	13	Y	Culebra Road	Residence on Culebra Rd 	NOT IN AN URBAN AREA	29.5200000	-98.8027780	215.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290005		SAN ANTONIO	13	Y	Oak Hills Country Club	Fredericksburg Rd &#x28;Oak Hills Country Club&#x29; 	NOT IN AN URBAN AREA	29.5061110	-98.5702780	214.0	CENTRAL		01-Jan-1968	30-Jun-1980	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290006		SAN ANTONIO	13	Y	Cadillac Drive Water Pump Station	Cadillac Dr &#x28;Water Pump Station&#x29; 	NOT IN AN URBAN AREA	29.5719440	-98.5252780	215.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290007		SAN ANTONIO	13	Y	San Antonio City Service Center	City Service Center &#x28;behind Airport&#x29; 	NOT IN AN URBAN AREA	29.5208330	-98.4777780	215.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290008		SAN ANTONIO	13	Y	Newport	127 Newport 	NOT IN AN URBAN AREA	29.5208330	-98.4777780	224.0	CENTRAL		01-Jan-1968	31-Dec-1974	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290009		SAN ANTONIO	13	Y	SARA Sewage Treatment Plant	SA River Authority Sewage Treatment Plan 	NOT IN AN URBAN AREA	29.5111110	-98.2919440	213.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290011		SAN ANTONIO	13	Y	Lackland City Spring	Lackland City Spring &#x28;Water Pump Station&#x29; 	NOT IN AN URBAN AREA	29.3855560	-98.6383330	242.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290012		SAN ANTONIO	13	Y	Hwy 90 Water Pump Station	855 Hwy 90W &#x28;Water Pump Station&#x29; 	NOT IN AN URBAN AREA	29.4236110	-98.5791670	215.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290013		SAN ANTONIO	13	Y	Edison Dr Water Pump Station	1503 Edison Dr &#x28;Water Pump Station&#x29; 	NOT IN AN URBAN AREA	29.4708330	-98.5194440	215.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290014		SAN ANTONIO	13	Y	Helotes Park Estates	Helotes Park Estates &#x28;Water Pump Station&#x29; 	NOT IN AN URBAN AREA	29.5616670	-98.6800000	215.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290015		SAN ANTONIO	13	Y	Seale Road Water Pump Station	245 Seale Rd &#x28;Water Pump Station&#x29; 	NOT IN AN URBAN AREA	29.4444440	-98.4130560	215.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290017		SAN ANTONIO	13	Y	Bexar Metro Water	Gilette &amp; Rhode Streets &#x28;Bexar Metro Water&#x29; 	NOT IN AN URBAN AREA	29.3275000	-98.5375000	204.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290018		SAN ANTONIO	13	Y	New Braunfels Rd City Service Center	7401 S New Braunfels &#x28;City Service Cntr&#x29; 	NOT IN AN URBAN AREA	29.3525000	-98.4538890	215.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290019		SAN ANTONIO	13	Y	Beck Road	Residence on Beck Rd 	NOT IN AN URBAN AREA	29.3650000	-98.3180560	215.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290020		SAN ANTONIO	13	Y	Somerset Water Pump Station	Somerset Water Pump Station 	NOT IN AN URBAN AREA	29.2255560	-98.6666670	215.0	CENTRAL		01-Jan-1968	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290021		SAN ANTONIO	13	Y	Braunig Lake Power Plant	Braunig Lake Power Plant 	NOT IN AN URBAN AREA	29.2666670	-98.3861110	160.0	CENTRAL		01-Jan-1968	31-Dec-1973	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290022		SAN ANTONIO	13	Y	San Antonio International Airport	139 Airport &#x28;International Airport&#x29; 	NOT IN AN URBAN AREA	29.5277780	-98.4744440	242.0	CENTRAL		01-Jan-1969	31-Dec-1983	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290023		SAN ANTONIO	13	Y	Hills and Dales Water Company	White Fawn Rd &#x28;Hills &amp; Dales Water Co&#x29; 	NOT IN AN URBAN AREA	29.5900000	-98.6411110	336.0	CENTRAL		01-Jan-1973	31-Dec-1973	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290024		SAN ANTONIO	13	Y	Flagle Street Water Pump Station	3939 Flagle St &#x28;City Water Pump Station&#x29; 	NOT IN AN URBAN AREA	29.4375000	-98.5644440	210.0	CENTRAL		01-Jan-1971	01-Jan-1981	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290026		SAN ANTONIO	13	Y	Southcross	2242 W Southcross 	NOT IN AN URBAN AREA	29.3677780	-98.5436110	200.0	CENTRAL		01-Jan-1971	30-Jun-1980	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290027		SAN ANTONIO	13	Y	Gembler Fire Station	919 Gembler &#x28;Fire Station&#x29; 	NOT IN AN URBAN AREA	29.4350000	-98.4161110	202.0	CENTRAL		01-Jan-1971	30-Jun-1980	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290029		SAN ANTONIO	13	Y	Walzem Pump Station	127 Newport &#x28;Walzem Pump Station&#x29; 	NOT IN AN URBAN AREA	29.5083330	-98.4033330	226.0	CENTRAL		01-Jan-1971	01-Jan-1973	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290032	0023	SAN ANTONIO	13	Y	San Antonio Northwest	6655 Bluebird Lane 	SAN ANTONIO, TX	29.5150623	-98.6202135		CENTRAL	19	01-Jul-1981		TCEQ	TCEQ
480290033		SAN ANTONIO	13	Y	New Braunfels Road	6502 S New Braunfels 	NOT IN AN URBAN AREA	29.3594440	-98.4488890	194.0	CENTRAL		01-Jan-1972	30-Jun-1980	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290034		SAN ANTONIO	13	Y	NW of Bowie &amp; Durange Streets Intersection	900 Blk E Durango 	SAN ANTONIO, TX	29.4152780	-98.4847220	198.0	CENTRAL		01-Jan-1972	07-Oct-1999	TCEQ	EPA/OAQPS/MQAG
480290035		SAN ANTONIO	13	Y	EPA-480290035	Institute of Texas Cultures-Hemisfair 	NOT IN AN URBAN AREA	29.4400000	-98.8247220	198.0	CENTRAL		01-Jan-1973	31-Dec-1976	US EPA - Region 9	US EPA - Region 9
480290036	0007	SAN ANTONIO	13	Y	San Antonio North	522 Pilgrim Dr 	SAN ANTONIO, TX	29.5047220	-98.5388890	221.0	CENTRAL		01-Sep-1972	11-Aug-1998	TCEQ	TCEQ
480290037		SAN ANTONIO	13	Y	Flagle Street	3939 Flagle St 	NOT IN AN URBAN AREA	29.4375000	-98.5644440	210.0	CENTRAL		01-Jan-1975	31-Dec-1976	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290038		SAN ANTONIO	13	Y	West Southcross	2242 W Southcross 	NOT IN AN URBAN AREA	29.3702780	-98.5458330	200.0	CENTRAL		01-Jan-1975	31-Dec-1980	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290039		SAN ANTONIO	13	Y	Gembler	919 Gembler 	NOT IN AN URBAN AREA	29.4350000	-98.4125000	202.0	CENTRAL		01-Jan-1975	01-Jan-1979	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290040		SAN ANTONIO	13	Y	South New Braunfels	6502 South New Braunfels 	SAN ANTONIO, TX	29.3619440	-98.4472220	194.0	CENTRAL		05-Jan-1974	31-Dec-1988	TCEQ	TCEQ
480290041		SAN ANTONIO	13	Y	Salinas and Camaron	Salinas &amp; Camaron Streets 	NOT IN AN URBAN AREA	29.4291670	-98.4938890	214.0	CENTRAL		01-Jan-1977	31-Dec-1981	TCEQ	TCEQ
480290042		SAN ANTONIO	13	Y	East Kelly AFB	Bldg 3810 Eastern Rd E &#x28;Kelly AFB&#x29; 	SAN ANTONIO, TX	29.3727780	-98.5400000	198.0	CENTRAL		01-Jan-1979	30-Dec-1996	TCEQ	TCEQ
480290044		SAN ANTONIO	13	Y	International Airport Loop	International Airport Loop Road 410 	SAN ANTONIO, TX	29.5188890	-98.4730560	240.0	CENTRAL		01-Jan-1984	10-Jan-1990	TCEQ	TCEQ
480290045		SAN ANTONIO	13	Y	Kings Mountain	Kings Mountain at Martins Ferry 	NOT IN AN URBAN AREA	29.5888890	-98.3583330	282.0	CENTRAL		01-Jan-1980	31-Dec-1985	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290046	0027	SAN ANTONIO	13	Y	San Antonio Downtown	615 East Houston Street 	SAN ANTONIO, TX	29.4269440	-98.4863890	201.0	CENTRAL		01-Sep-1981	06-Oct-2010	TCEQ	TCEQ
480290047		SAN ANTONIO	13	Y	Espada Road	10040 Espada Rd at Camino Coahuilteca 	NOT IN AN URBAN AREA	29.3166670	-98.4500000	240.0	CENTRAL		01-Jan-1982	30-Jun-1983	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290048		SAN ANTONIO	13	Y	Culebra Road 2	6220 Culebra Rd 303 Avenue B&#x2f;Tom Slick Road	NOT IN AN URBAN AREA	29.4402780	-98.6125000	255.0	CENTRAL		01-Jan-1983	31-Dec-1987	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480290050		SAN ANTONIO	13	Y	IH-410 San Antonio International Airport	IH 410 &amp; Airport Rd SA International 	SAN ANTONIO, TX	29.5302780	-98.4783330	0	CENTRAL		01-Jan-1971	30-Dec-1996	TCEQ	TCEQ
480290051	0140	SAN ANTONIO	13	N	San Antonio Seale	254 Seale Road 	SAN ANTONIO, TX	29.4450463	-98.4065010	210.9	CENTRAL		13-Jul-1994	08-Jan-2020	TCEQ	TCEQ
480290052	0058	SAN ANTONIO	13	Y	Camp Bullis	F Range &#x28;1000Yd marker off Wilderness Trail&#x29; Near Wilderness Rd	SAN ANTONIO, TX	29.6320769	-98.5649179	317.8	CENTRAL	60	10-Aug-1998		TCEQ	TCEQ
480290053	0301	SAN ANTONIO	13	Y	Selma	16289 North Evans Rd &#x23;2 	SAN ANTONIO, TX	29.5877408	-98.3125118	226.0	CENTRAL		06-Oct-1999	09-Dec-2019	San Antonio Metropolitan Health District	TCEQ
480290055	0678	SAN ANTONIO	13	Y	CPS Pecan Valley	802 Pecan Valley Drive 	SAN ANTONIO, TX	29.4072945	-98.4312510	189.0	CENTRAL	8	11-Mar-1999		Dios Dado Environmental	San Antonio City Public Services
480290059	0059	SAN ANTONIO	13	Y	Calaveras Lake	14620 Laguna Rd 	SAN ANTONIO, TX	29.2753710	-98.3117000	150.9	CENTRAL	14	12-May-1998		San Antonio Metropolitan Health District	TCEQ
480290060	9999	SAN ANTONIO	13	Y	Frank Wing Municipal Court	401 South Frio St 	SAN ANTONIO, TX	29.4221879	-98.5054152		CENTRAL	1	18-May-2000		TCEQ	TCEQ
480290501	0501	SAN ANTONIO	13	N	Elm Creek Elementary	11535  Pearsall Rd 	SAN ANTONIO, TX	29.2766670	-98.7244440	189.0	CENTRAL	8	17-Jun-2002		Weston Solutions	Alamo Area Council of Governments
480290502	0502	SAN ANTONIO	13	N	Fair Oaks Ranch	7286 Dietz Elkhorn Rd 	SAN ANTONIO, TX	29.7300000	-98.6255560	189.0	CENTRAL	8	27-Jun-2002		Weston Solutions	Alamo Area Council of Governments
480290622	0622	SAN ANTONIO	13	Y	Heritage Middle School	7145 Gardner Road 	SAN ANTONIO, TX	29.3529047	-98.3328207	165.0	CENTRAL	10	29-Jul-2004		Dios Dado Environmental	San Antonio City Public Services
480290623	0623	SAN ANTONIO	13	N	Gardner Rd. Gas Sub-Station	9599 Gardner Road 	SAN ANTONIO, TX	29.3319444	-98.3258333	158.0	CENTRAL	1	28-Jun-2005		Dios Dado Environmental	San Antonio City Public Services
480290625	0625	SAN ANTONIO	13	N	Gate 9A CPS	12941 Cassiano Road 	SAN ANTONIO, TX	29.2922222	-98.3377778	149.0	CENTRAL	1	01-Jun-2005		Dios Dado Environmental	San Antonio City Public Services
480290626	0626	SAN ANTONIO	13	N	Gate 58 CPS	1100 Hildebrandt 	SAN ANTONIO, TX	29.3177778	-98.3316667	156.0	CENTRAL	1	01-Jun-2005		Dios Dado Environmental	San Antonio City Public Services
480290676	0676	SAN ANTONIO	13	Y	Palo Alto	9011 Poteet Jourdanton Hwy 	NOT IN AN URBAN AREA	29.3327991	-98.5514043	195.0	CENTRAL		01-Aug-2006	11-Jun-2020	San Antonio Metropolitan Health District	TCEQ
480290677	0677	SAN ANTONIO	13	Y	Old Hwy 90	911 Old Hwy 90 West 	SAN ANTONIO, TX	29.4239381	-98.5805091		CENTRAL	92	09-Oct-2006		San Antonio Metropolitan Health District	TCEQ
480291001		SAN ANTONIO	13	Y	Brooks Army Hospital	Fort Sam Houston &#x28;next to Brooks Army Hosp&#x29; 	NOT IN AN URBAN AREA	29.4663890	-98.4483330	0	CENTRAL		01-Jan-1981	31-Dec-1982	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480291002		SAN ANTONIO	13	Y	Winans Road	1900 Blk Winans Rd &#x28;Fort Sam Houston&#x29; 	SAN ANTONIO, TX	29.4736110	-98.4319440	240.0	CENTRAL		01-Jul-1982	31-Dec-1988	TCEQ	TCEQ
480291052		SAN ANTONIO	13	Y	San Antonio 99th Street	1441 99th Street 	SAN ANTONIO, TX	29.3420000	-98.4720000	176.0	CENTRAL		23-Jul-2012	18-Dec-2013	San Antonio Metropolitan Health District	TCEQ
480291069	1069	SAN ANTONIO	13	Y	San Antonio Interstate 35	9904 IH 35 N 	SAN ANTONIO, TX	29.5294485	-98.3914084	236.5	CENTRAL	12	08-Jan-2014		TCEQ	TCEQ
480291080	1080	SAN ANTONIO	13	Y	San Antonio Gardner Road	7145 Gardner Road 	SAN ANTONIO, TX	29.3529162	-98.3328594	176.0	CENTRAL		18-Nov-2016	13-Mar-2023	TCEQ	TCEQ
480291087	1087	SAN ANTONIO	13	Y	San Antonio Bulverde Parkway	3843 Bulverde Parkway 	SAN ANTONIO, TX	29.6351495	-98.4176712	308.0	CENTRAL	9	05-Nov-2019		TCEQ	TCEQ
480291091	1091	SAN ANTONIO	13	N	San Antonio Red Hill Lane	2600 Red Hill Lane 		29.2142869	-98.4512134		CENTRAL	8	20-May-2020		TCEQ	TCEQ
480291097	1097	SAN ANTONIO	13	Y	San Antonio Interstate 10 West	5821 Interstate 10 West 	SAN ANTONIO, TX	29.4851218	-98.5313577		CENTRAL	10	31-Mar-2025		TCEQ	TCEQ
480291609	1609	SAN ANTONIO	13	N	Calaveras Lake Park	12965 Bernhardt Road 		29.2989220	-98.3038480	150.6	CENTRAL	1	09-Aug-2017		Dios Dado Environmental	San Antonio City Public Services
480291610	1610	SAN ANTONIO	13	N	Government Canyon	12861 Galm Rd 		29.5491460	-98.7651880	318.0	CENTRAL	7	29-Aug-2017		Weston Solutions	Alamo Area Council of Governments
480292001		SAN ANTONIO	13	Y	USEPA-480292001	302 S Laredo 	NOT IN AN URBAN AREA	29.4233330	-98.4986110	197.0	CENTRAL		01-Jan-1957	31-Dec-1981	US EPA National Exposure Research Lab	US EPA National Exposure Research Lab
480292002		SAN ANTONIO	13	Y	Fredericksburg Road	Trailer Park on Fredericksburg Rd 	NOT IN AN URBAN AREA	29.6277780	-98.6088890	215.0	CENTRAL		01-Jan-1964	31-Dec-1969	San Antonio Metropolitan Health District	San Antonio Metropolitan Health District
480370001		TYLER	05	Y	USEPA-480370001	2724 New Boston Rd 		33.4369440	-94.0786110	90.0	CENTRAL		01-Jan-1964	31-Dec-1980	US EPA National Exposure Research Lab	US EPA National Exposure Research Lab
480370003		TYLER	05	Y	Spruce Street	902 West 12th St 	TEXARKANA, TX-TEXARKANA, AR	33.4294440	-94.0527780	94.0	CENTRAL		01-Jan-1978	31-Dec-1988	TCEQ	TCEQ
480370004		TYLER	05	Y	Texarkana	2315 W 10th Street 	TEXARKANA, TX-TEXARKANA, AR	33.4257582	-94.0708021	89.0	CENTRAL		01-Jan-1999	25-Feb-2016	TCEQ	TCEQ
480370645	0645	TYLER	05	N	WAMBA Texarkana  NTRD	8845 FM 1397 	TEXARKANA, TX-TEXARKANA, AR	33.5000000	-94.1200000	104.0	CENTRAL		20-Jul-2005	07-Nov-2006	University of Texas at Austin	University of Texas at Austin
480371031	1031	TYLER	05	Y	Texarkana New Boston	2700 New Boston Rd 	TEXARKANA, TX-TEXARKANA, AR	33.4362270	-94.0777385		CENTRAL	8	23-Mar-2016		TCEQ	TCEQ
480390001		HOUSTON	12	Y	Alvin Junior College	Alvin Jr College &#x28;Technical Bldg roof&#x29; 	NOT IN AN URBAN AREA	29.3952780	-95.2355560	16.0	CENTRAL		01-Jan-1972	31-Dec-1981	TCEQ	TCEQ
480390618	0618	HOUSTON	12	N	Danciger	FM 1459 &#x40; County Road 924 		29.1442910	-95.7566010	14.0	CENTRAL		01-Jun-2003	07-Jul-2020	AECOM (formerly URS Corp)	Brazoria County - Sweeny Industry Group
480390619	0619	HOUSTON	12	N	Mustang Bayou	FM 2917 &#x40; County Road 169 		29.3085620	-95.1999100	6.0	CENTRAL		01-Jun-2003	16-Nov-2015	AECOM (formerly URS Corp)	Brazoria County - Chocolate Bayou Industry Group
480391001		HOUSTON	12	Y	Oyster Creek Bend	Clute 	NOT IN AN URBAN AREA	28.9938890	-95.3347220	6.0	CENTRAL		01-Jan-1966	31-Dec-1981	TCEQ	TCEQ
480391002		HOUSTON	12	Y	Hargett &amp; Main	100 Hargett &amp; Main &#x28;Fire Station&#x29; 	NOT IN AN URBAN AREA	29.0269440	-95.4083330	7.0	CENTRAL		01-Jan-1969	31-Dec-1975	TCEQ	TCEQ
480391003	0011	HOUSTON	12	N	Clute	426 Commerce Street 	BEAUMONT, TX	29.0108254	-95.3976773	2.0	CENTRAL	91	01-Jan-1974		TCEQ	TCEQ
480391004	0084	HOUSTON	12	Y	Manvel Croix Park	4503 Croix Pkwy 		29.5204435	-95.3925216	18.0	CENTRAL	11	23-Aug-2001		TCEQ	TCEQ
480391012	1012	HOUSTON	12	Y	Freeport South Avenue I	207 South Avenue I 	NOT IN AN URBAN AREA	28.9643808	-95.3549708	3.0	CENTRAL	68	25-May-2011		TCEQ	TCEQ
480391016	1016	HOUSTON	12	Y	Lake Jackson	109B  Brazoria Hwy 332 West 	NOT IN AN URBAN AREA	29.0437607	-95.4729527	0	CENTRAL	12	10-Jun-2003		TCEQ	TCEQ
480391607	1607	HOUSTON	12	N	Oyster Creek	901 County Road 792 		29.0105560	-95.3133330	0	CENTRAL	64	14-Dec-2016		AECOM (formerly URS Corp)	Freeport LNG
480410001		WACO	09	Y	Courthouse Annex	25th &amp; Washington Co &#x28;Courthouse Annex&#x29; 	NOT IN AN URBAN AREA	30.6747220	-96.3708330	116.0	CENTRAL		01-Jan-1971	31-Dec-1981	TCEQ	TCEQ
480411086	1086	WACO	09	Y	Bryan Finfeather Road	3670 Finfeather Road 	BRYAN-COLLEGE STATION, TX	30.6283286	-96.3628335		CENTRAL	8	27-Feb-2020		Texas A&M University	TCEQ
480415011	5011	WACO	09	N	College Station KCLL	Easterwood Field Airport 		30.5822222	-96.3511111	81.0	CENTRAL		02-Sep-2005	03-Oct-2020	National Weather Service	National Weather Service
480430001		EL PASO	06	Y	West Holland	607 West Holland 	NOT IN AN URBAN AREA	30.3416670	-103.6583330	1366.0	CENTRAL		01-Jan-1974	31-Dec-1974	TCEQ	TCEQ
480430002	0318	EL PASO	06	Y	Sul Ross University	Sul Ross University&#x2f;Earth &amp; Physical Science Dept 		30.3658330	-103.6491670	1414.0	CENTRAL		01-Mar-2001	15-Nov-2005	TCEQ	TCEQ
480430101	0067, 0316, 0656, 0691	EL PASO	06	Y	Bravo Big Bend	Big Bend National Park 		29.3025495	-103.1778900	1057.0	CENTRAL	8	01-Oct-1990		National Park Service	National Park Service
480490001		ABILENE	03	Y	Main &amp; Austin	Main &amp; Austin St &#x28;Central Fire Station&#x29; 	NOT IN AN URBAN AREA	31.7291670	-99.0166670	409.0	CENTRAL		01-Jan-1967	30-Jun-1980	TCEQ	TCEQ
480490002		ABILENE	03	Y	Indian Creek Road	115 Indian Creek Rd 	NOT IN AN URBAN AREA	31.6794440	-98.9652780	419.0	CENTRAL		01-Jan-1978	31-Dec-1984	TCEQ	TCEQ
480530322	0322	AUSTIN	11	N	Burnet County Hospital C322	3201 South Water St. 		30.7324069	-98.2365001	372.0	CENTRAL		24-Jun-2004	29-Jul-2005	TCEQ	TCEQ
480535009	5009	AUSTIN	11	N	Burnet County Airport KBMQ	Burnet County Airport 		30.7388889	-98.2386111	396.0	CENTRAL		17-Jun-2004	25-Feb-2022	National Weather Service	National Weather Service
480550062	0062	AUSTIN	11	Y	San Marcos Airport	2041 Airport Drive 	SAN ANTONIO, TX	29.8880560	-97.8777780	0	CENTRAL		12-Aug-1998	05-Apr-2003	TCEQ	TCEQ
480551604	1604	AUSTIN	11	N	Lockhart	214 Bufkin Lane 		29.8649170	-97.6649360	163.4	CENTRAL	6	24-Apr-2014		Weston Solutions	Capital Area Council of Governments
480570001		CORPUS CHRISTI	14	Y	City Swimming Pool	City Swimming Pool Bldg on Lamar 	NOT IN AN URBAN AREA	28.6750000	-96.5666670	12.0	CENTRAL		01-Jan-1971	31-Dec-1980	TCEQ	TCEQ
480570657	0657	CORPUS CHRISTI	14	N	Port O Connor	Unknown 	CORPUS CHRISTI, TX	28.4341670	-96.4547220	0	CENTRAL		03-Oct-2005	30-Jul-2007	Dios Dado Environmental	University of Texas at Austin
480610002		HARLINGEN	15	Y	Texas Southwest College	80 Fort Brown &#x28;TX Southwest College&#x29; 	NOT IN AN URBAN AREA	25.8830560	-97.4919440	11.0	CENTRAL		01-Jan-1974	31-Dec-1981	TCEQ	TCEQ
480610003		HARLINGEN	15	Y	Navigation District Office	Navigation Dist Office Pt Brownsville 	NOT IN AN URBAN AREA	25.9369440	-97.4086110	9.0	CENTRAL		01-Jan-1974	31-Dec-1984	TCEQ	TCEQ
480610004		HARLINGEN	15	Y	Gladys Porter Zoo	Gladys Porter Zoo at 6th &amp; Ringold 	BROWNSVILLE, TX	25.9122220	-97.4938890	17.0	CENTRAL		01-Jan-1976	30-Dec-1996	TCEQ	TCEQ
480610005		HARLINGEN	15	Y	Gladys Porter Zoo 2	Gladys Porter Zoo at 6th &amp; Ringold 	NOT IN AN URBAN AREA	0	0	12.0	CENTRAL		01-Jan-1981	31-Dec-1981	TCEQ	TCEQ
480610006	0080, 0180	HARLINGEN	15	Y	Brownsville	344 Porter Drive 	BROWNSVILLE, TX	25.8925176	-97.4938295	6.0	CENTRAL		01-Jul-1993	04-Apr-2023	University of Texas Rio Grande Valley	TCEQ
480611001		HARLINGEN	15	Y	St Margaret Ann Catholic Church	St Margaret Ann Catholic Church 	NOT IN AN URBAN AREA	26.0808330	-97.8500000	15.0	CENTRAL		01-Jan-1974	31-Dec-1977	TCEQ	TCEQ
480611002		HARLINGEN	15	Y	Sunshine Strip	Sunshine Strip at N 1st St 	HARLINGEN, TX	26.2080560	-97.6950000	9.0	CENTRAL		01-Jan-1981	31-Dec-1988	TCEQ	TCEQ
480611023	1023	HARLINGEN	15	Y	Harlingen Teege	1602 W Teege Avenue 	HARLINGEN, TX	26.2003376	-97.7126921	12.0	CENTRAL	7	09-Oct-2012		University of Texas Rio Grande Valley	TCEQ
480611098	1098	HARLINGEN	15	Y	Brownsville East 6th Street	85 East 6th Street 	BROWNSVILLE, TX	25.9009496	-97.5077910	8.2	CENTRAL	97	05-Apr-2023		University of Texas Rio Grande Valley	TCEQ
